Date,close,ds,y,lag_1,lag_2,lag_3,lag_5,lag_10,lag_21,rolling_mean_7,rolling_mean_21,rolling_mean_63
2018-09-19,1202.199951171875,2018-09-19,1202.199951171875,1196.800048828125,1199.699951171875,1195.0,1204.699951171875,1194.9000244140625,1186.800048828125,1199.3999895368304,1198.5238095238096,1217.968257843502
2018-09-20,1206.199951171875,2018-09-20,1206.199951171875,1202.199951171875,1196.800048828125,1199.699951171875,1202.0,1197.9000244140625,1192.5999755859375,1200.942836216518,1199.1714274088542,1217.000003875248
2018-09-21,1196.199951171875,2018-09-21,1196.199951171875,1206.199951171875,1202.199951171875,1196.800048828125,1195.0,1193.5999755859375,1196.300048828125,1199.728550502232,1199.1666608537946,1215.8698439825148
2018-09-24,1199.300048828125,2018-09-24,1199.300048828125,1196.199951171875,1206.199951171875,1202.199951171875,1199.699951171875,1193.0,1187.0,1199.3428431919642,1199.7523774646577,1214.8174641927083
2018-09-25,1200.0,2018-09-25,1200.0,1199.300048828125,1196.199951171875,1206.199951171875,1196.800048828125,1195.4000244140625,1206.300048828125,1200.05712890625,1199.4523751395088,1213.9190518818205
2018-09-26,1194.0,2018-09-26,1194.0,1200.0,1199.300048828125,1196.199951171875,1202.199951171875,1204.699951171875,1209.0,1199.2428501674108,1198.7380894252233,1212.9857177734375
2018-09-27,1182.300048828125,2018-09-27,1182.300048828125,1194.0,1200.0,1199.300048828125,1206.199951171875,1202.0,1207.4000244140625,1197.171421595982,1197.5428524925596,1211.9460352337549
2018-09-28,1191.5,2018-09-28,1191.5,1182.300048828125,1194.0,1200.0,1196.199951171875,1195.0,1204.5,1195.642857142857,1196.923804873512,1210.9968281094991
2018-10-01,1187.0999755859375,2018-10-01,1187.0999755859375,1191.5,1182.300048828125,1194.0,1199.300048828125,1199.699951171875,1197.699951171875,1192.9142892020088,1196.4190441313244,1210.1603190104167
2018-10-02,1202.4000244140625,2018-10-02,1202.4000244140625,1187.0999755859375,1191.5,1182.300048828125,1200.0,1196.800048828125,1200.300048828125,1193.800013950893,1196.51904296875,1209.379367404514
2018-10-03,1198.300048828125,2018-10-03,1198.300048828125,1202.4000244140625,1187.0999755859375,1191.5,1194.0,1202.199951171875,1192.699951171875,1193.6571568080358,1196.7857142857142,1208.442859468006
2018-10-04,1197.199951171875,2018-10-04,1197.199951171875,1198.300048828125,1202.4000244140625,1187.0999755859375,1182.300048828125,1206.199951171875,1194.9000244140625,1193.2571498325892,1196.8952346075148,1207.5365087115576
2018-10-05,1201.199951171875,2018-10-05,1201.199951171875,1197.199951171875,1198.300048828125,1202.4000244140625,1191.5,1196.199951171875,1197.9000244140625,1194.2857142857142,1197.0523739769346,1206.6333337208582
2018-10-08,1184.4000244140625,2018-10-08,1184.4000244140625,1201.199951171875,1197.199951171875,1198.300048828125,1187.0999755859375,1199.300048828125,1193.5999755859375,1194.5857107979912,1196.614281063988,1205.531746031746
2018-10-09,1187.199951171875,2018-10-09,1187.199951171875,1184.4000244140625,1201.199951171875,1197.199951171875,1202.4000244140625,1200.0,1193.0,1193.9714181082588,1196.3380882626489,1204.649204799107
2018-10-10,1189.300048828125,2018-10-10,1189.300048828125,1187.199951171875,1184.4000244140625,1201.199951171875,1198.300048828125,1194.0,1195.4000244140625,1194.2857142857142,1196.0476132347471,1203.7650785900298
2018-10-11,1223.5,2018-10-11,1223.5,1189.300048828125,1187.199951171875,1184.4000244140625,1197.199951171875,1182.300048828125,1204.699951171875,1197.2999965122767,1196.9428536551338,1203.5095234219991
2018-10-12,1218.0999755859375,2018-10-12,1218.0999755859375,1223.5,1189.300048828125,1187.199951171875,1201.199951171875,1191.5,1202.0,1200.1285574776787,1197.7095191592261,1203.1920631045386
2018-10-15,1226.4000244140625,2018-10-15,1226.4000244140625,1218.0999755859375,1223.5,1189.300048828125,1184.4000244140625,1187.0999755859375,1195.0,1204.2999965122767,1199.2047584170386,1203.2031753782242
2018-10-16,1227.300048828125,2018-10-16,1227.300048828125,1226.4000244140625,1218.0999755859375,1223.5,1187.199951171875,1202.4000244140625,1199.699951171875,1208.0285818917412,1200.5190487816221,1203.2190483940972
2018-10-17,1223.699951171875,2018-10-17,1223.699951171875,1227.300048828125,1226.4000244140625,1218.0999755859375,1189.300048828125,1198.300048828125,1196.800048828125,1213.642857142857,1201.7999965122767,1203.2396821521577
2018-10-18,1226.5,2018-10-18,1226.5,1223.699951171875,1227.300048828125,1226.4000244140625,1223.5,1197.199951171875,1202.199951171875,1219.2571498325892,1202.9571416945685,1203.1920631045386
2018-10-19,1225.300048828125,2018-10-19,1225.300048828125,1226.5,1223.699951171875,1227.300048828125,1218.0999755859375,1201.199951171875,1206.199951171875,1224.4000069754463,1203.8666701543898,1203.2126988002233
2018-10-22,1221.199951171875,2018-10-22,1221.199951171875,1225.300048828125,1226.5,1223.699951171875,1226.4000244140625,1184.4000244140625,1196.199951171875,1224.0714285714287,1205.0571463448662,1203.1698404947917
2018-10-23,1233.4000244140625,2018-10-23,1233.4000244140625,1221.199951171875,1225.300048828125,1226.5,1227.300048828125,1187.199951171875,1199.300048828125,1226.2571498325892,1206.6809547061011,1203.2015865265378
2018-10-24,1227.800048828125,2018-10-24,1227.800048828125,1233.4000244140625,1221.199951171875,1225.300048828125,1223.699951171875,1189.300048828125,1200.0,1226.4571533203125,1208.0047665550596,1203.2412690662202
2018-10-25,1229.0999755859375,2018-10-25,1229.0999755859375,1227.800048828125,1233.4000244140625,1221.199951171875,1226.5,1223.5,1194.0,1226.7142857142858,1209.6761939639136,1203.3444436693949
2018-10-26,1232.5,2018-10-26,1232.5,1229.0999755859375,1227.800048828125,1233.4000244140625,1225.300048828125,1218.0999755859375,1182.300048828125,1227.971435546875,1212.0666678292412,1203.522220672123
2018-10-29,1224.5,2018-10-29,1224.5,1232.5,1229.0999755859375,1227.800048828125,1221.199951171875,1226.4000244140625,1191.5,1227.6857212611608,1213.6380964006696,1203.534919859871
2018-10-30,1222.5999755859375,2018-10-30,1222.5999755859375,1224.5,1232.5,1229.0999755859375,1233.4000244140625,1227.300048828125,1187.0999755859375,1227.2999965122767,1215.3285725911458,1203.6095222594247
2018-10-31,1212.300048828125,2018-10-31,1212.300048828125,1222.5999755859375,1224.5,1232.5,1227.800048828125,1223.699951171875,1202.4000244140625,1226.0285818917412,1215.8000023251489,1203.6365075489832
2018-11-01,1236.0,2018-11-01,1236.0,1212.300048828125,1222.5999755859375,1224.5,1229.0999755859375,1226.5,1198.300048828125,1226.4000069754463,1217.595238095238,1203.9825400700645
2018-11-02,1230.9000244140625,2018-11-02,1230.9000244140625,1236.0,1212.300048828125,1222.5999755859375,1232.5,1225.300048828125,1197.199951171875,1226.8428606305804,1219.2000034877233,1204.3365090990824
2018-11-05,1229.800048828125,2018-11-05,1229.800048828125,1230.9000244140625,1236.0,1212.300048828125,1224.5,1221.199951171875,1201.199951171875,1226.94287109375,1220.5619128999256,1204.6571451822917
2018-11-06,1223.800048828125,2018-11-06,1223.800048828125,1229.800048828125,1230.9000244140625,1236.0,1222.5999755859375,1233.4000244140625,1184.4000244140625,1225.7000209263392,1222.4381045386904,1204.8349241226438
2018-11-07,1226.199951171875,2018-11-07,1226.199951171875,1223.800048828125,1229.800048828125,1230.9000244140625,1212.300048828125,1227.800048828125,1187.199951171875,1225.94287109375,1224.2952473958333,1205.0619070870537
2018-11-08,1222.9000244140625,2018-11-08,1222.9000244140625,1226.199951171875,1223.800048828125,1229.800048828125,1236.0,1229.0999755859375,1189.300048828125,1225.9857352120537,1225.8952462332588,1205.2492094494048
2018-11-09,1206.4000244140625,2018-11-09,1206.4000244140625,1222.9000244140625,1226.199951171875,1223.800048828125,1230.9000244140625,1232.5,1223.5,1225.1428745814733,1225.0809616815477,1205.4888916015625
2018-11-12,1201.300048828125,2018-11-12,1201.300048828125,1206.4000244140625,1222.9000244140625,1226.199951171875,1229.800048828125,1224.5,1218.0999755859375,1220.1857386997767,1224.2809651692708,1205.6206384083582
2018-11-13,1199.199951171875,2018-11-13,1199.199951171875,1201.300048828125,1206.4000244140625,1222.9000244140625,1223.800048828125,1222.5999755859375,1226.4000244140625,1215.6571568080358,1222.9857235863096,1205.9650820777529
2018-11-14,1207.9000244140625,2018-11-14,1207.9000244140625,1199.199951171875,1201.300048828125,1206.4000244140625,1226.199951171875,1212.300048828125,1227.300048828125,1212.5285818917412,1222.0619128999256,1206.468257843502
2018-11-15,1212.800048828125,2018-11-15,1212.800048828125,1207.9000244140625,1199.199951171875,1201.300048828125,1222.9000244140625,1236.0,1223.699951171875,1210.9571533203125,1221.5428699311756,1207.044449094742
2018-11-16,1220.800048828125,2018-11-16,1220.800048828125,1212.800048828125,1207.9000244140625,1199.199951171875,1206.4000244140625,1230.9000244140625,1226.5,1210.1857386997767,1221.2714436848958,1207.5841316344247
2018-11-19,1223.0999755859375,2018-11-19,1223.0999755859375,1220.800048828125,1212.800048828125,1207.9000244140625,1201.300048828125,1229.800048828125,1225.300048828125,1210.2143031529017,1221.1666782924108,1208.0682586185517
2018-11-20,1219.0,2018-11-20,1219.0,1223.0999755859375,1220.800048828125,1212.800048828125,1199.199951171875,1223.800048828125,1221.199951171875,1212.0142996651787,1221.0619187127977,1208.4285753038193
2018-11-21,1225.800048828125,2018-11-21,1225.800048828125,1219.0,1223.0999755859375,1220.800048828125,1207.9000244140625,1226.199951171875,1233.4000244140625,1215.5142996651787,1220.7000151134673,1209.044449094742
2018-11-23,1221.0,2018-11-23,1221.0,1225.800048828125,1219.0,1223.0999755859375,1212.800048828125,1222.9000244140625,1227.800048828125,1218.6285923549108,1220.3762032645088,1209.2777816530258
2018-11-26,1220.199951171875,2018-11-26,1220.199951171875,1221.0,1225.800048828125,1219.0,1220.800048828125,1206.4000244140625,1229.0999755859375,1220.3857247488838,1219.952392578125,1209.455558655754
2018-11-27,1211.199951171875,2018-11-27,1211.199951171875,1220.199951171875,1221.0,1225.800048828125,1223.0999755859375,1201.300048828125,1232.5,1220.1571393694196,1218.9381045386904,1209.5158749534971
2018-11-28,1221.4000244140625,2018-11-28,1221.4000244140625,1211.199951171875,1220.199951171875,1221.0,1219.0,1199.199951171875,1224.5,1220.2428501674108,1218.7904866536458,1209.7841293092758
2018-11-29,1224.0999755859375,2018-11-29,1224.0999755859375,1221.4000244140625,1211.199951171875,1220.199951171875,1225.800048828125,1207.9000244140625,1222.5999755859375,1220.385707310268,1218.8619152250744,1210.2031773158483
2018-11-30,1220.199951171875,2018-11-30,1220.199951171875,1224.0999755859375,1221.4000244140625,1211.199951171875,1221.0,1212.800048828125,1212.300048828125,1220.55712890625,1219.2381010509673,1210.5190487816221
2018-12-03,1233.9000244140625,2018-12-03,1233.9000244140625,1220.199951171875,1224.0999755859375,1221.4000244140625,1220.199951171875,1220.800048828125,1236.0,1221.7142682756696,1219.1381022135417,1211.1730181981648
2018-12-04,1241.0999755859375,2018-12-04,1241.0999755859375,1233.9000244140625,1220.199951171875,1224.0999755859375,1211.199951171875,1223.0999755859375,1230.9000244140625,1224.585693359375,1219.623814174107,1211.9063507564483
2018-12-06,1238.0999755859375,2018-12-06,1238.0999755859375,1241.0999755859375,1233.9000244140625,1220.199951171875,1221.4000244140625,1219.0,1229.800048828125,1227.1428397042412,1220.0190487816221,1212.544445219494
2018-12-07,1246.800048828125,2018-12-07,1246.800048828125,1238.0999755859375,1241.0999755859375,1233.9000244140625,1224.0999755859375,1225.800048828125,1223.800048828125,1232.2285679408483,1221.1142868768602,1213.3888908265128
2018-12-10,1243.699951171875,2018-12-10,1243.699951171875,1246.800048828125,1238.0999755859375,1241.0999755859375,1220.199951171875,1221.0,1226.199951171875,1235.414271763393,1221.9476202101935,1214.1936519562253
2018-12-11,1241.9000244140625,2018-12-11,1241.9000244140625,1243.699951171875,1246.800048828125,1238.0999755859375,1233.9000244140625,1220.199951171875,1222.9000244140625,1237.9571358816963,1222.8523821149554,1214.9317471943205
2018-12-12,1244.4000244140625,2018-12-12,1244.4000244140625,1241.9000244140625,1243.699951171875,1246.800048828125,1241.0999755859375,1211.199951171875,1206.4000244140625,1241.4142892020088,1224.6619059244792,1215.5619070870537
2018-12-13,1242.699951171875,2018-12-13,1242.699951171875,1244.4000244140625,1241.9000244140625,1243.699951171875,1238.0999755859375,1221.4000244140625,1201.300048828125,1242.671421595982,1226.6333298456102,1216.2079380580358
2018-12-14,1237.0,2018-12-14,1237.0,1242.699951171875,1244.4000244140625,1241.9000244140625,1246.800048828125,1224.0999755859375,1199.199951171875,1242.0857107979912,1228.4333321707588,1216.8746047247023
2018-12-17,1247.4000244140625,2018-12-17,1247.4000244140625,1237.0,1242.699951171875,1244.4000244140625,1243.699951171875,1220.199951171875,1207.9000244140625,1243.4142892020088,1230.3142845517114,1217.6317487444196
2018-12-18,1249.199951171875,2018-12-18,1249.199951171875,1247.4000244140625,1237.0,1242.699951171875,1241.9000244140625,1233.9000244140625,1212.800048828125,1243.7571323939733,1232.0476132347471,1218.4634932260665
2018-12-19,1252.0999755859375,2018-12-19,1252.0999755859375,1249.199951171875,1247.4000244140625,1237.0,1244.4000244140625,1241.0999755859375,1220.800048828125,1244.9571358816963,1233.5380859375,1219.2555571056548
2018-12-20,1263.5999755859375,2018-12-20,1263.5999755859375,1252.0999755859375,1249.199951171875,1247.4000244140625,1242.699951171875,1238.0999755859375,1223.0999755859375,1248.05712890625,1235.4666573660713,1220.1666686042906
2018-12-21,1253.800048828125,2018-12-21,1253.800048828125,1263.5999755859375,1252.0999755859375,1249.199951171875,1237.0,1246.800048828125,1219.0,1249.3999895368304,1237.123802548363,1221.0809558686756
2018-12-24,1267.5,2018-12-24,1267.5,1253.800048828125,1263.5999755859375,1252.0999755859375,1247.4000244140625,1243.699951171875,1225.800048828125,1252.9428536551338,1239.1095145089287,1222.1634947761656
2018-12-26,1269.199951171875,2018-12-26,1269.199951171875,1267.5,1253.800048828125,1263.5999755859375,1249.199951171875,1241.9000244140625,1221.0,1257.5428466796875,1241.404750279018,1223.2619066995287
2018-12-27,1277.300048828125,2018-12-27,1277.300048828125,1269.199951171875,1267.5,1253.800048828125,1252.0999755859375,1244.4000244140625,1220.199951171875,1261.8142787388392,1244.123802548363,1224.5841296968006
2018-12-28,1279.9000244140625,2018-12-28,1279.9000244140625,1277.300048828125,1269.199951171875,1267.5,1263.5999755859375,1242.699951171875,1211.199951171875,1266.2000034877233,1247.3952346075148,1226.133335658482
2018-12-31,1278.300048828125,2018-12-31,1278.300048828125,1279.9000244140625,1277.300048828125,1269.199951171875,1253.800048828125,1237.0,1221.4000244140625,1269.94287109375,1250.104759579613,1227.5111142113096
2019-01-02,1281.0,2019-01-02,1281.0,1278.300048828125,1279.9000244140625,1277.300048828125,1267.5,1247.4000244140625,1224.0999755859375,1272.4285888671875,1252.8142845517114,1229.0015907893105
2019-01-03,1291.800048828125,2019-01-03,1291.800048828125,1281.0,1278.300048828125,1279.9000244140625,1269.199951171875,1249.199951171875,1220.199951171875,1277.8571602957588,1256.2238130115327,1230.420638795883
2019-01-04,1282.699951171875,2019-01-04,1282.699951171875,1291.800048828125,1281.0,1278.300048828125,1277.300048828125,1252.0999755859375,1233.9000244140625,1280.0285818917412,1258.547619047619,1231.7603197854662
2019-01-07,1286.800048828125,2019-01-07,1286.800048828125,1282.699951171875,1291.800048828125,1281.0,1279.9000244140625,1263.5999755859375,1241.0999755859375,1282.5428815569196,1260.7238130115327,1233.1825435577878
2019-01-08,1283.199951171875,2019-01-08,1283.199951171875,1286.800048828125,1282.699951171875,1291.800048828125,1278.300048828125,1253.800048828125,1238.0999755859375,1283.3857247488838,1262.8714308965773,1234.484130859375
2019-01-09,1289.300048828125,2019-01-09,1289.300048828125,1283.199951171875,1286.800048828125,1282.699951171875,1281.0,1267.5,1246.800048828125,1284.7285853794642,1264.895240420387,1236.1492106119792
2019-01-10,1284.699951171875,2019-01-10,1284.699951171875,1289.300048828125,1283.199951171875,1286.800048828125,1291.800048828125,1269.199951171875,1243.699951171875,1285.642857142857,1266.847621372768,1237.6968296595983
2019-01-11,1287.0999755859375,2019-01-11,1287.0999755859375,1284.699951171875,1289.300048828125,1283.199951171875,1282.699951171875,1277.300048828125,1241.9000244140625,1286.5142822265625,1269.0,1239.2492094494048
2019-01-14,1289.0999755859375,2019-01-14,1289.0999755859375,1287.0999755859375,1284.699951171875,1289.300048828125,1286.800048828125,1279.9000244140625,1244.4000244140625,1286.1285574776787,1271.1285691034227,1240.2904789031497
2019-01-15,1286.199951171875,2019-01-15,1286.199951171875,1289.0999755859375,1287.0999755859375,1284.699951171875,1283.199951171875,1278.300048828125,1242.699951171875,1286.6285574776787,1273.1999976748511,1241.3714308965773
2019-01-16,1291.5999755859375,2019-01-16,1291.5999755859375,1286.199951171875,1289.0999755859375,1287.0999755859375,1289.300048828125,1281.0,1237.0,1287.3142613002233,1275.7999965122767,1242.4063507564483
2019-01-17,1291.0,2019-01-17,1291.0,1291.5999755859375,1286.199951171875,1289.0999755859375,1284.699951171875,1291.800048828125,1247.4000244140625,1288.4285539899554,1277.876185825893,1243.41746109251
2019-01-18,1281.300048828125,2019-01-18,1281.300048828125,1291.0,1291.5999755859375,1286.199951171875,1287.0999755859375,1282.699951171875,1249.199951171875,1287.2856968470983,1279.404761904762,1244.3317483568949
2019-01-22,1282.5,2019-01-22,1282.5,1281.300048828125,1291.0,1291.5999755859375,1289.0999755859375,1286.800048828125,1252.0999755859375,1286.9714181082588,1280.8523821149554,1245.2206372457838
2019-01-23,1283.0999755859375,2019-01-23,1283.0999755859375,1282.5,1281.300048828125,1291.0,1286.199951171875,1283.199951171875,1263.5999755859375,1286.3999895368304,1281.7809535435267,1246.1380964006696
2019-01-24,1279.0999755859375,2019-01-24,1279.0999755859375,1283.0999755859375,1282.5,1281.300048828125,1291.5999755859375,1289.300048828125,1253.800048828125,1284.9714181082588,1282.9857119605654,1247.057144407242
2019-01-25,1297.4000244140625,2019-01-25,1297.4000244140625,1279.0999755859375,1283.0999755859375,1282.5,1291.0,1284.699951171875,1267.5,1286.5714285714287,1284.4095226469494,1248.073017423115
2019-01-28,1302.4000244140625,2019-01-28,1302.4000244140625,1297.4000244140625,1279.0999755859375,1283.0999755859375,1281.300048828125,1287.0999755859375,1269.199951171875,1288.114292689732,1285.990478515625,1249.2571440197173
2019-01-29,1308.199951171875,2019-01-29,1308.199951171875,1302.4000244140625,1297.4000244140625,1279.0999755859375,1282.5,1289.0999755859375,1277.300048828125,1290.5714285714287,1287.461902436756,1250.512699187748
2019-01-30,1309.9000244140625,2019-01-30,1309.9000244140625,1308.199951171875,1302.4000244140625,1297.4000244140625,1283.0999755859375,1286.199951171875,1279.9000244140625,1294.6571393694196,1288.8904738653273,1251.7412710038443
2019-01-31,1319.699951171875,2019-01-31,1319.699951171875,1309.9000244140625,1308.199951171875,1302.4000244140625,1279.0999755859375,1291.5999755859375,1278.300048828125,1299.9714181082588,1290.8618977864583,1253.2523813399057
2019-02-01,1316.9000244140625,2019-02-01,1316.9000244140625,1319.699951171875,1309.9000244140625,1308.199951171875,1297.4000244140625,1291.0,1281.0,1304.7999965122767,1292.5714227585565,1254.7492075117807
2019-02-04,1314.300048828125,2019-02-04,1314.300048828125,1316.9000244140625,1319.699951171875,1309.9000244140625,1302.4000244140625,1281.300048828125,1291.800048828125,1309.828578404018,1293.6428513299852,1256.3682551308284
2019-02-05,1314.199951171875,2019-02-05,1314.199951171875,1314.300048828125,1316.9000244140625,1319.699951171875,1308.199951171875,1282.5,1282.699951171875,1312.2285679408483,1295.1428513299852,1257.6095241970486
2019-02-06,1309.5,2019-02-06,1309.5,1314.199951171875,1314.300048828125,1316.9000244140625,1309.9000244140625,1283.0999755859375,1286.800048828125,1313.2428501674108,1296.2238013857886,1258.857142857143
2019-02-07,1309.4000244140625,2019-02-07,1309.4000244140625,1309.5,1314.199951171875,1314.300048828125,1319.699951171875,1279.0999755859375,1283.199951171875,1313.4142892020088,1297.471423921131,1260.1206345331102
2019-02-08,1313.699951171875,2019-02-08,1313.699951171875,1309.4000244140625,1309.5,1314.199951171875,1316.9000244140625,1297.4000244140625,1289.300048828125,1313.9571358816963,1298.633324032738,1261.5476171099951
2019-02-11,1307.0,2019-02-11,1307.0,1313.699951171875,1309.4000244140625,1309.5,1314.300048828125,1302.4000244140625,1284.699951171875,1312.142857142857,1299.6952311197917,1262.8301575675844
2019-02-12,1309.199951171875,2019-02-12,1309.199951171875,1307.0,1313.699951171875,1309.4000244140625,1314.199951171875,1308.199951171875,1287.0999755859375,1311.0428466796875,1300.7476109095983,1264.1999976748511
2019-02-13,1310.800048828125,2019-02-13,1310.800048828125,1309.199951171875,1307.0,1313.699951171875,1309.5,1309.9000244140625,1289.0999755859375,1310.5428466796875,1301.7809477306548,1265.8571409195188
2019-02-14,1309.800048828125,2019-02-14,1309.800048828125,1310.800048828125,1309.199951171875,1307.0,1309.4000244140625,1319.699951171875,1286.199951171875,1309.9142892020088,1302.904761904762,1267.5793631417412
2019-02-15,1318.0999755859375,2019-02-15,1318.0999755859375,1309.800048828125,1310.800048828125,1309.199951171875,1313.699951171875,1316.9000244140625,1291.5999755859375,1311.142857142857,1304.1666666666667,1269.4666651165674
2019-02-19,1340.0999755859375,2019-02-19,1340.0999755859375,1318.0999755859375,1309.800048828125,1310.800048828125,1307.0,1314.300048828125,1291.0,1315.528564453125,1306.5047607421875,1271.5650770399307
2019-02-20,1343.300048828125,2019-02-20,1343.300048828125,1340.0999755859375,1318.0999755859375,1309.800048828125,1309.199951171875,1314.199951171875,1281.300048828125,1319.7571498325892,1309.4571416945685,1273.636505611359
2019-02-21,1323.5,2019-02-21,1323.5,1343.300048828125,1340.0999755859375,1318.0999755859375,1310.800048828125,1309.5,1282.5,1322.114292689732,1311.4095226469494,1275.2666635664682
2019-02-22,1329.199951171875,2019-02-22,1329.199951171875,1323.5,1343.300048828125,1340.0999755859375,1309.800048828125,1309.4000244140625,1283.0999755859375,1324.971435546875,1313.604759579613,1276.9507901630705
2019-02-25,1325.9000244140625,2019-02-25,1325.9000244140625,1329.199951171875,1323.5,1343.300048828125,1318.0999755859375,1313.699951171875,1279.0999755859375,1327.1285749162946,1315.8333333333333,1278.6476159474207
2019-02-26,1325.0999755859375,2019-02-26,1325.0999755859375,1325.9000244140625,1329.199951171875,1323.5,1340.0999755859375,1307.0,1297.4000244140625,1329.3142787388392,1317.152378627232,1280.2238052610367
2019-02-27,1317.699951171875,2019-02-27,1317.699951171875,1325.0999755859375,1325.9000244140625,1329.199951171875,1343.300048828125,1309.199951171875,1302.4000244140625,1329.2571323939733,1317.8809465680804,1281.7587251209077
2019-02-28,1312.800048828125,2019-02-28,1312.800048828125,1317.699951171875,1325.0999755859375,1325.9000244140625,1323.5,1310.800048828125,1308.199951171875,1325.357142857143,1318.0999988374256,1283.2285679408483
2019-03-01,1296.4000244140625,2019-03-01,1296.4000244140625,1312.800048828125,1317.699951171875,1325.0999755859375,1329.199951171875,1309.800048828125,1309.9000244140625,1318.6571393694196,1317.4571416945685,1284.5809500558037
2019-03-04,1284.800048828125,2019-03-04,1284.800048828125,1296.4000244140625,1312.800048828125,1317.699951171875,1325.9000244140625,1318.0999755859375,1319.699951171875,1313.1285749162946,1315.7952415829614,1285.5872996496776
2019-03-05,1282.0,2019-03-05,1282.0,1284.800048828125,1296.4000244140625,1312.800048828125,1325.0999755859375,1340.0999755859375,1316.9000244140625,1306.3857247488838,1314.133335658482,1286.50634765625
2019-03-06,1284.9000244140625,2019-03-06,1284.9000244140625,1282.0,1284.800048828125,1296.4000244140625,1317.699951171875,1343.300048828125,1314.300048828125,1300.5285818917412,1312.7333344959077,1287.5333329458085
2019-03-07,1283.800048828125,2019-03-07,1283.800048828125,1284.9000244140625,1282.0,1284.800048828125,1312.800048828125,1323.5,1314.199951171875,1294.6285923549108,1311.2857200985864,1288.3253968253969
2019-03-08,1297.0,2019-03-08,1297.0,1283.800048828125,1284.9000244140625,1282.0,1296.4000244140625,1329.199951171875,1309.5,1291.6714564732142,1310.6904820033483,1289.2126988002233
2019-03-11,1288.800048828125,2019-03-11,1288.800048828125,1297.0,1283.800048828125,1284.9000244140625,1284.800048828125,1325.9000244140625,1309.4000244140625,1288.242885044643,1309.7095307849702,1290.0174618675596
2019-03-12,1296.300048828125,2019-03-12,1296.300048828125,1288.800048828125,1297.0,1283.800048828125,1282.0,1325.0999755859375,1313.699951171875,1288.2286028180804,1308.8809640066963,1290.8031761532739
2019-03-13,1307.5,2019-03-13,1307.5,1296.300048828125,1288.800048828125,1297.0,1284.9000244140625,1317.699951171875,1307.0,1291.4714529854912,1308.904773530506,1291.8158753410219
2019-03-14,1293.4000244140625,2019-03-14,1293.4000244140625,1307.5,1296.300048828125,1288.800048828125,1283.800048828125,1312.800048828125,1309.199951171875,1293.1000279017858,1308.1523960658483,1292.633335658482
2019-03-15,1301.800048828125,2019-03-15,1301.800048828125,1293.4000244140625,1307.5,1296.300048828125,1297.0,1296.4000244140625,1310.800048828125,1295.5143171037946,1307.7238246372767,1293.5444471571182
2019-03-18,1300.300048828125,2019-03-18,1300.300048828125,1301.800048828125,1293.4000244140625,1307.5,1288.800048828125,1284.800048828125,1309.800048828125,1297.8714599609375,1307.2714436848958,1294.4587344215029
2019-03-19,1305.0,2019-03-19,1305.0,1300.300048828125,1301.800048828125,1293.4000244140625,1296.300048828125,1282.0,1318.0999755859375,1299.0143171037946,1306.6476353236608,1295.5380995008682
2019-03-20,1300.5,2019-03-20,1300.5,1305.0,1300.300048828125,1301.800048828125,1307.5,1284.9000244140625,1340.0999755859375,1300.6857386997767,1304.7619222005208,1296.3809562562003
2019-03-21,1306.0999755859375,2019-03-21,1306.0999755859375,1300.5,1305.0,1300.300048828125,1293.4000244140625,1283.800048828125,1343.300048828125,1302.085728236607,1302.990490141369,1297.2841312468997
2019-03-22,1311.5999755859375,2019-03-22,1311.5999755859375,1306.0999755859375,1300.5,1305.0,1301.800048828125,1297.0,1323.5,1302.6714390345983,1302.4238223121279,1298.2285756913443
2019-03-25,1321.9000244140625,2019-03-25,1321.9000244140625,1311.5999755859375,1306.0999755859375,1300.5,1300.300048828125,1288.800048828125,1329.199951171875,1306.7428676060267,1302.076206752232,1299.1539732917906
2019-03-26,1314.300048828125,2019-03-26,1314.300048828125,1321.9000244140625,1311.5999755859375,1306.0999755859375,1305.0,1296.300048828125,1325.9000244140625,1308.5285818917412,1301.5238269624256,1300.1142907521082
2019-03-27,1309.9000244140625,2019-03-27,1309.9000244140625,1314.300048828125,1321.9000244140625,1311.5999755859375,1300.5,1307.5,1325.0999755859375,1309.9000069754463,1300.8000197637648,1300.7873070126489
2019-03-28,1289.800048828125,2019-03-28,1289.800048828125,1309.9000244140625,1314.300048828125,1321.9000244140625,1306.0999755859375,1293.4000244140625,1317.699951171875,1307.7285853794642,1299.4714529854912,1301.114292689732
2019-03-29,1293.0,2019-03-29,1293.0,1289.800048828125,1309.9000244140625,1314.300048828125,1311.5999755859375,1301.800048828125,1312.800048828125,1306.6571568080358,1298.5285935174852,1301.363498263889
2019-04-01,1288.4000244140625,2019-04-01,1288.4000244140625,1293.0,1289.800048828125,1309.9000244140625,1321.9000244140625,1300.300048828125,1296.4000244140625,1304.1285923549108,1298.1476411365327,1301.4984188988096
2019-04-02,1290.0,2019-04-02,1290.0,1288.4000244140625,1293.0,1289.800048828125,1314.300048828125,1305.0,1284.800048828125,1301.0428815569196,1298.3952578590029,1301.6841324094742
2019-04-03,1289.9000244140625,2019-04-03,1289.9000244140625,1290.0,1288.4000244140625,1293.0,1309.9000244140625,1300.5,1282.0,1296.4714529854912,1298.771449497768,1301.8254026382688
