ds,yhat,yhat_lower,yhat_upper
2021-09-23,1771.6737236999538,1693.1480728906317,1849.3332034659013
2021-09-24,1769.6597772438145,1686.4946944947849,1856.832413063012
2021-09-27,1763.9016631703394,1685.434571922968,1842.1750398229858
2021-09-28,1761.014150581502,1678.6461603194707,1834.342644424115
2021-09-29,1758.4220630966092,1673.0633933868012,1835.4585403794376
2021-09-30,1756.6916230902061,1679.5307264589005,1835.5996969687703
2021-10-01,1755.839484905051,1679.6310626196823,1836.4845591749108
2021-10-04,1755.8303335725775,1675.0009849654205,1833.0138021403914
2021-10-05,1756.931514683475,1675.4710375401016,1840.144159317683
2021-10-06,1758.675252022143,1680.4360370644622,1837.0601278953263
2021-10-07,1760.4257924795309,1682.0471294754136,1840.2436242420079
2021-10-08,1761.3987483661863,1680.4859054329727,1841.70548332977
2021-10-11,1760.7767397265093,1682.4479508362535,1844.5831292332864
2021-10-12,1761.852658959609,1684.1743548692598,1842.9759220887142
2021-10-13,1763.764339319623,1678.425935141176,1835.3313570241455
2021-10-14,1765.6691408499544,1684.5695518463515,1847.2329859204833
2021-10-15,1766.9263809132917,1684.9678789773498,1843.2819823871012
2021-10-18,1770.2702423403925,1690.414853156193,1851.9166765570997
2021-10-19,1772.6288528655973,1691.5593445704567,1858.610923600791
2021-10-20,1774.9289858523712,1689.4887004558846,1856.9328921143992
2021-10-21,1776.5166809155107,1694.8331072480166,1852.9439178919881
2021-10-22,1777.4030803053856,1696.9017649678171,1854.3167921963984
2021-10-25,1781.4994932491115,1704.0103627069814,1859.837676540123
2021-10-26,1783.307682442245,1706.2116403694158,1858.841446438682
2021-10-27,1784.3141395706043,1703.351374943138,1866.3956647034609
2021-10-28,1784.3954378807236,1702.4005998038622,1862.4409161219514
2021-10-29,1784.0922286355376,1700.992473723974,1862.2576195171907
2021-11-01,1785.793347802808,1708.7743046119222,1871.5984435429798
2021-11-02,1786.8640404561995,1707.9439274702845,1868.2713565414588
2021-11-03,1787.9296178426926,1707.487294417006,1865.3861033986022
2021-11-04,1789.2796819654984,1706.1702402753365,1873.4661792882835
2021-11-05,1791.0866631090028,1707.2264849634246,1873.9525505837894
2021-11-08,1794.201166973696,1720.1372920456906,1869.3703788761818
2021-11-09,1793.1055375329813,1707.6667392827915,1867.1486942023303
2021-11-10,1791.8209327126451,1709.9449035773196,1870.1052492333097
2021-11-11,1791.251145462267,1708.9001573399116,1871.4300543820955
2021-11-12,1791.5967326503674,1713.8928936517764,1873.1593896938334
2021-11-15,1791.7157746908822,1706.6109800636068,1873.7102371677963
2021-11-16,1790.7751392899195,1712.1837663877304,1869.4418579262235
2021-11-17,1790.3229625198185,1710.8071002552622,1867.7659383730622
2021-11-18,1790.651133103763,1711.4301265310053,1870.9757015870384
2021-11-19,1791.2985901612087,1708.256559367878,1868.4965522300463
2021-11-22,1789.8814914227798,1714.8697186661132,1868.7048674847376
2021-11-23,1789.1910391449721,1705.9068499129628,1865.489718199492
2021-11-24,1789.1892557807241,1699.7072046703697,1870.5360113160637
2021-11-26,1789.4194438148556,1708.8792455269988,1870.913426338692
2021-11-29,1785.3297473530374,1704.2315237518346,1866.864363529045
2021-11-30,1784.4768085917312,1702.5425075977846,1860.9424301959768
2021-12-01,1784.3039603291463,1701.999103102179,1862.1158802546852
2021-12-02,1784.4607794264316,1704.165028219998,1869.3646272158774
2021-12-03,1784.7230848984082,1703.477608279048,1867.2806124492251
2021-12-06,1788.0435244327125,1707.876926367568,1864.9781352285388
2021-12-07,1789.6211472789123,1706.2998139733477,1871.8935957043743
2021-12-08,1790.3630727444934,1711.7261150679956,1873.260308186701
2021-12-09,1790.0389203124598,1705.6379522047723,1871.0053160506436
2021-12-10,1789.2427557665299,1709.8326087092878,1871.8770155239356
2021-12-13,1791.6733701584237,1720.595562076165,1874.0454667544343
2021-12-14,1793.5663849182838,1715.722492294724,1871.544614780147
2021-12-15,1794.9279181168756,1715.0341107396416,1877.131840137269
2021-12-16,1795.893707789539,1716.2784842250069,1877.2834128106504
2021-12-17,1797.189762191626,1720.7923316736799,1870.960108054847
2021-12-20,1805.5920458114615,1724.8204452160542,1882.2754936821204
2021-12-21,1808.1659662357636,1726.7379750260918,1890.1341782663194
2021-12-22,1810.1808238901026,1724.9118600881397,1888.751778966974
2021-12-23,1812.258079742708,1732.0799156539626,1893.2054487674966
2021-12-27,1824.4014014969491,1741.7409391232475,1905.3510743282334
2021-12-28,1826.1562160177098,1739.7081558688599,1905.1837664857446
2021-12-29,1827.5513950277675,1749.5922100887801,1903.0846496062788
2021-12-30,1829.2758473957347,1752.6529635558475,1912.1956717063058
2021-12-31,1831.6091273374486,1752.6614105841609,1918.4400108687598
2022-01-03,1839.6034174204353,1756.2698222545446,1915.3871821162018
2022-01-04,1842.4329271998897,1756.8258098470594,1929.555631538397
2022-01-05,1845.6391596656822,1760.818589252325,1929.2975793127719
2022-01-06,1848.8588404654727,1770.3617091890012,1931.645348278406
2022-01-07,1851.3139742236713,1768.1223004139047,1933.1148115274932
2022-01-10,1852.0602142601183,1767.0275596225486,1935.3663529228909
2022-01-11,1852.3810888990258,1769.319254248317,1929.2978961593396
2022-01-12,1853.550678715414,1777.801795673918,1931.707739186382
2022-01-13,1854.9663616649832,1776.3747572419356,1934.196644763614
2022-01-14,1855.817532053056,1770.8259691619658,1942.5072427540238
2022-01-18,1856.761218583995,1778.6011405036807,1935.8125966325451
2022-01-19,1858.0753932303987,1781.783627303743,1945.2656864854623
2022-01-20,1858.9582205041156,1777.467354801868,1938.0627761503015
2022-01-21,1859.067367681557,1776.8083168979388,1940.7514552496743
2022-01-24,1859.6813609869846,1782.8470663778157,1941.6880800817526
2022-01-25,1860.8449978178403,1774.2673528264809,1936.331411701345
2022-01-26,1861.6098785999739,1785.7109915713993,1942.47094618327
2022-01-27,1861.5155375552138,1783.3001991729702,1947.4987329002518
2022-01-28,1860.8050779503178,1778.0972115346021,1935.8802319369618
2022-01-31,1860.8937133398676,1779.7062983175047,1940.283697507298
2022-02-01,1861.8635072526226,1781.9656374669512,1940.293040353568
2022-02-02,1862.8826633564381,1780.8127121900143,1943.3630782565658
2022-02-03,1864.1063212551524,1781.0143304116175,1945.4830243673832
2022-02-04,1865.8292277055903,1789.6349848041514,1939.0478464276684
2022-02-07,1870.9237782346595,1788.6680300983671,1947.6388879784695
2022-02-08,1870.7032581386277,1790.3965284173403,1947.6983954969655
2022-02-09,1869.8573037198223,1790.6184909392366,1952.3694763465298
2022-02-10,1869.3829736776397,1788.828449357141,1949.543849960172
2022-02-11,1869.8930427192402,1786.523425074275,1950.6486954166364
2022-02-14,1872.7616083099538,1793.175944814626,1950.1127446218238
2022-02-15,1872.6489537628063,1795.3458287478152,1954.7184588524344
2022-02-16,1872.6975667601603,1799.468939185161,1957.3061058790531
2022-02-17,1873.512097271169,1795.8970853771389,1952.977120688239
2022-02-18,1874.989463929684,1797.088872570497,1954.5211358472923
2022-02-22,1877.228124082006,1794.825504524799,1963.0998243956033
2022-02-23,1877.8261007841525,1803.5198250105498,1955.7347227704843
2022-02-24,1878.9991034668378,1803.3775917618486,1958.8578487165605
2022-02-25,1880.1001297322,1795.9453136402562,1969.4512571756663
2022-02-28,1878.937207238547,1800.0563670406293,1964.0865868245173
2022-03-01,1878.3620909206008,1797.2877116412997,1959.1879086481367
2022-03-02,1878.4346849979713,1795.8075752512332,1958.3942968426902
2022-03-03,1878.9262068803503,1801.3241017549417,1959.0905013373583
2022-03-04,1879.4793411601665,1800.9588236820814,1960.374120538307
2022-03-07,1882.3592057535607,1798.3919530713893,1957.1528060345806
2022-03-08,1883.9119229358805,1807.6482922002072,1966.0340299916265
2022-03-09,1884.8526347806744,1802.3743066341594,1968.459535150863
2022-03-10,1884.6159187508251,1804.0369987755078,1965.1510393556473
2022-03-11,1883.3964227759575,1792.8022853333168,1972.3790657304382
2022-03-14,1882.210998332,1799.933546872867,1961.208169770492
2022-03-15,1883.2519096222636,1793.4616367484336,1966.8600590099759
2022-03-16,1883.9419727741927,1804.2643168765921,1964.0450898121896
2022-03-17,1884.026418637601,1801.1131951927382,1969.8122976039685
2022-03-18,1884.022630799479,1802.4004775166827,1963.7775931932106
2022-03-21,1888.600924205743,1811.32582622944,1964.83704900144
2022-03-22,1890.5751712643053,1810.6670374917667,1972.718290973921
2022-03-23,1891.9586686226805,1814.6541129746267,1980.7330241168065
2022-03-24,1893.1298852069235,1810.4137740945282,1972.799923965743
2022-03-25,1894.80944477106,1814.0203547084923,1983.311900018412
2022-03-28,1903.0610181708626,1823.0741226149225,1981.320830650316
2022-03-29,1904.9755750889562,1829.598838551411,1979.3644139968783
2022-03-30,1906.317815765453,1824.3417646310597,1990.8326234508793
2022-03-31,1907.7690340492586,1830.3037510704403,1994.1960415876795
2022-04-01,1909.8567062771422,1833.901359643056,1993.0787710984553
2022-04-04,1918.381427259482,1840.3735452429582,1995.4714092258225
2022-04-05,1921.3594942755644,1846.657827106427,2003.9197311589176
2022-04-06,1924.6970178545555,1845.724922231773,2007.1214337901536
2022-04-07,1928.3008687983686,1840.987670673599,2010.7041503073476
2022-04-08,1931.5271013509628,1847.2505801168936,2012.604815966402
2022-04-11,1934.0207658301908,1855.5367674585264,2016.0034469224893
2022-04-12,1931.9764019296993,1852.0831784420366,2013.4896081064442
2022-04-13,1930.6845846819667,1850.4501095609621,2008.6392501874031
2022-04-14,1929.9005530977295,1851.4352381576523,2008.5533061691378
2022-04-18,1921.1810500113054,1838.4147002351785,2005.4351265861194
2022-04-19,1918.9626287093654,1842.503164955221,1994.2568541072503
2022-04-20,1917.2615306151463,1840.1373288591335,2004.5732852144126
2022-04-21,1915.3911566149052,1836.397884585422,1996.896639311483
2022-04-22,1912.73185767986,1836.2221075388431,2001.5045503011556
2022-04-25,1902.9303422184746,1824.0327742600746,1985.3435986794093
2022-04-26,1900.6069680270793,1818.5926574773694,1977.8448547647995
2022-04-27,1898.2530912508096,1815.1756006930088,1978.5067118970298
2022-04-28,1895.1927438696052,1812.7260399906513,1967.8882110727754
2022-04-29,1891.3221314844723,1813.921594510391,1974.4452255725316
2022-05-02,1880.6661949619208,1802.9793206700372,1959.770469932836
2022-05-03,1878.3440218803844,1792.7169722415565,1954.101007444936
2022-05-04,1876.2219502637527,1800.340470816875,1952.021684724501
2022-05-05,1874.2622241939298,1789.7895897020123,1955.262548137503
2022-05-06,1872.753242043021,1790.3783699059566,1950.3401700744512
2022-05-09,1870.0731247445249,1792.93703091522,1942.3818598410412
2022-05-10,1867.8027949707937,1786.0903936297073,1951.8422836572456
2022-05-11,1864.591246001831,1785.4043767138319,1941.0063782315885
2022-05-12,1861.3118779088543,1782.98677633804,1940.9049177136294
2022-05-13,1858.857434246478,1785.788416363842,1939.9134313886368
2022-05-16,1854.8739509300756,1777.6446768369813,1933.914016101842
2022-05-17,1852.658597060282,1768.4645735823053,1935.5275874962638
2022-05-18,1850.2158318676427,1761.8779308652458,1932.2214915973207
2022-05-19,1848.3063145383574,1770.2288071658604,1927.0791922254762
2022-05-20,1847.2124462013294,1766.7428419662208,1931.7591628330385
2022-05-23,1843.3141968661223,1761.9954560779818,1924.5965505706533
2022-05-24,1840.935128768725,1761.5276368424995,1925.8988556626723
2022-05-25,1838.8731405981828,1755.5786006294625,1919.406794297048
2022-05-26,1837.486884849952,1753.4257238793919,1924.129827908182
2022-05-27,1836.4094974553923,1764.8895079980427,1915.7153430170274
2022-05-31,1826.2411676427155,1743.9886928142155,1903.9156601487753
2022-06-01,1823.7596292051978,1743.1036420905796,1899.524181295538
2022-06-02,1821.8860092923153,1736.5737585002882,1897.041971605434
2022-06-03,1820.259526944234,1742.9096396126433,1901.2545773687948
2022-06-06,1816.2306223766043,1732.4067484726595,1892.0710005207814
2022-06-07,1815.6619968595874,1737.6954684233149,1892.9320339197711
2022-06-08,1814.87545575996,1735.6962413830088,1887.3068524072196
2022-06-09,1813.1029023607118,1737.012613575836,1890.2435796221023
2022-06-10,1810.1033794919467,1732.5160689643667,1887.8207032042392
2022-06-13,1800.8527717791114,1724.231079671487,1874.1946809308397
2022-06-14,1799.251858371351,1722.2987496287346,1878.9950780973297
2022-06-15,1797.546360307837,1714.5673522703016,1872.967961166755
2022-06-16,1795.112961559533,1712.0631143416563,1878.7656365372484
2022-06-17,1792.0886668802655,1714.7375418870763,1875.0396158691588
2022-06-21,1783.9960089904755,1700.551648595774,1860.5640423801499
2022-06-22,1781.7198782650346,1703.559510993447,1859.4956727238025
2022-06-23,1778.7559979703915,1696.1536063913434,1862.3655567953335
2022-06-24,1775.7467485352165,1695.423798813982,1856.1665438864177
2022-06-27,1769.5932460086115,1688.8425334015255,1844.3018581927595
2022-06-28,1766.9644829918616,1692.6334221869256,1847.072496580616
2022-06-29,1763.4828360374202,1685.04866341372,1842.1258261434489
2022-06-30,1759.6993000557577,1683.782528002434,1843.8040722258074
2022-07-01,1756.3332807133897,1681.402612706952,1837.1546497139234
2022-07-05,1747.7638408179132,1671.0776109590772,1828.3699891819076
2022-07-06,1746.3667140653704,1656.1815970251778,1823.0206879316331
2022-07-07,1745.589431414157,1668.5083572023211,1824.1264919332211
2022-07-08,1745.0852519145567,1668.3127881709004,1828.3364604799954
2022-07-11,1739.0989993317842,1660.3808381721308,1820.7369744675461
2022-07-12,1736.1815596669478,1653.3666992842986,1814.5417860123728
2022-07-13,1734.1850390237985,1655.090900002183,1816.3258809745253
2022-07-14,1735.4900200821803,1649.7055488713672,1819.153163996108
2022-07-15,1737.3007138648597,1652.9068151679598,1818.029411741046
2022-07-18,1740.460094776995,1658.641363958503,1820.1662196084508
2022-07-19,1741.889930937772,1652.5820652257773,1822.7752505418107
2022-07-20,1744.2406255911287,1657.9874891921272,1826.8591747547346
2022-07-21,1747.029111247111,1665.1373749561822,1824.4350275747827
2022-07-22,1749.4613032160128,1667.2888319659933,1827.0558004095362
2022-07-25,1754.1404882062116,1677.063626450274,1837.8327532937412
2022-07-26,1756.457551140751,1683.463766458391,1839.7168576480576
2022-07-27,1759.0456078734628,1679.0438538865462,1844.2929171046117
2022-07-28,1761.1181003550917,1675.1857799617176,1846.8467971766418
2022-07-29,1762.1894446122617,1687.5589135514542,1847.1444454098857
2022-08-01,1763.3338989746749,1683.7871057727473,1840.1982732450429
2022-08-02,1764.4343761452365,1686.1675978475726,1848.1358364435487
2022-08-03,1765.6134589387405,1684.4473630820744,1849.2013985227627
2022-08-04,1766.630905808097,1689.1699021421578,1843.598232996167
2022-08-05,1767.6456132714864,1690.326795206179,1845.3500816878652
2022-08-08,1771.704514139676,1695.3505218755784,1849.4431991115298
2022-08-09,1771.7740921049663,1694.3485691006501,1853.8439232336323
2022-08-10,1770.504295193677,1697.2185380859094,1848.6065602337985
2022-08-11,1768.5028597606577,1689.3476074575613,1842.8068358218895
2022-08-12,1766.79269482134,1687.8608853324372,1848.6533415648182
2022-08-15,1765.7955775227922,1691.7421383309231,1840.0424894136213
2022-08-16,1764.9645464344692,1687.5453031240577,1849.638913374896
2022-08-17,1763.6159698914146,1687.8927044929526,1848.6862356711995
2022-08-18,1762.5026867032523,1683.1560660132545,1840.3427532568048
2022-08-19,1762.249071325105,1683.982812547178,1838.5445885692798
2022-08-22,1763.3952832148739,1684.9356348112424,1841.9437287894896
2022-08-23,1762.887385546487,1680.3742372670918,1841.4911856584342
2022-08-24,1762.4759386833111,1682.3709467603667,1840.6607293473724
2022-08-25,1762.7786699753165,1681.6793653128668,1844.4091740138772
2022-08-26,1763.7811330329296,1681.0489821696224,1843.7492805207257
2022-08-29,1764.733722203512,1684.3587451321227,1842.206671891556
2022-08-30,1763.971279808777,1680.0742702374846,1843.9406081566199
2022-08-31,1763.583147594494,1676.536326633112,1847.6428794834812
2022-09-01,1763.8384372223168,1683.197560171891,1843.1403609058602
2022-09-02,1764.4779422005195,1684.3908398440246,1844.0772589651394
2022-09-06,1767.527132223784,1682.4900819461668,1847.2919605670738
2022-09-07,1768.5873997049857,1688.3326294800167,1850.174410724227
2022-09-08,1768.8216856857184,1692.1638387108112,1849.6107454182106
2022-09-09,1767.6415022716603,1678.4130810657634,1843.638693117323
2022-09-12,1760.224347888941,1674.655995674609,1839.7228736090558
2022-09-13,1758.7652508113028,1677.7241576495994,1841.3461749324329
2022-09-14,1757.471378126506,1676.7185227108753,1835.4051184038653
2022-09-15,1755.540023564466,1669.812424421894,1839.931841493343
2022-09-16,1752.7254368310414,1670.4257959823412,1840.1548830774282
2022-09-19,1744.8909642836747,1664.332698958482,1818.7268205064283
2022-09-20,1743.2814288820273,1659.4690707479917,1826.8973172093665
2022-09-21,1741.2735367349446,1658.4727321141277,1826.7764457587914
2022-09-22,1738.5487684455868,1663.0486405314102,1818.7022657618747
2022-09-23,1735.5234298886523,1658.3792879200516,1814.6693919364177
2022-09-26,1730.0365901892894,1656.2186431691173,1809.9625882891955
2022-09-27,1728.602400995312,1642.7136395703615,1806.811408860398
2022-09-28,1726.4971290871417,1643.7969530407593,1803.015731313613
2022-09-29,1723.9789854021462,1649.170961765121,1803.2183938458659
2022-09-30,1721.7675825848091,1643.1311144809983,1801.1690481450478
2022-10-03,1720.0303524453807,1636.5076991102721,1795.0346842816618
2022-10-04,1720.371461237443,1639.2765442307,1798.3048844474915
2022-10-05,1721.1415336722664,1642.4499378506566,1807.5729359717523
2022-10-06,1722.6270363292551,1642.6087187865949,1801.0634977403379
2022-10-07,1724.7456961720002,1641.8249826956205,1805.1316682542365
2022-10-10,1728.4531051631786,1648.2087215881238,1808.3185564175894
2022-10-11,1728.2374549283288,1651.3365612743264,1807.2516161108078
2022-10-12,1728.5124363663526,1649.7390790544296,1811.3979759851013
2022-10-13,1729.8709071579333,1652.1355622333379,1807.8872657086274
2022-10-14,1732.0472139497895,1654.0886408202284,1814.638323171774
2022-10-17,1736.6302954893242,1659.24787642808,1815.5736209289078
2022-10-18,1737.7470179126872,1658.0852196616527,1815.4570589529421
2022-10-19,1739.6282849863528,1661.8012724529137,1818.062832411667
2022-10-20,1742.1604068238607,1661.8974561817795,1823.2142885950282
2022-10-21,1744.6238257676362,1664.9186682295722,1827.3722524868613
2022-10-24,1748.3614723818623,1669.4572670727234,1834.0426207828089
2022-10-25,1749.869200395907,1671.8541927185265,1822.3971924207062
2022-10-26,1751.918798264382,1669.389303808735,1830.2598801861905
2022-10-27,1753.8649638745194,1668.8107137090387,1833.5474010660264
2022-10-28,1755.01030975002,1676.3011898627192,1843.048430159364
2022-10-31,1755.2404535986354,1672.4209088516777,1836.1993617870762
2022-11-01,1756.0343454643023,1678.4563938863532,1837.5420853525868
2022-11-02,1757.2251945639987,1670.2980549955494,1843.928904581226
2022-11-03,1758.4536959995676,1672.0486940720984,1841.3534110709825
2022-11-04,1759.6804929842076,1676.5063540052192,1843.0593802864398
2022-11-07,1765.243482495227,1687.3853545531435,1841.1188366965373
2022-11-08,1766.6441398948978,1690.3072780137827,1853.0060771332573
2022-11-09,1766.7918093688934,1691.8229775713223,1849.9078655555943
2022-11-10,1765.866512520968,1685.9671586710685,1840.182280712164
2022-11-11,1764.7516031604584,1683.7133791935669,1844.33937904893
2022-11-14,1765.6767834421967,1683.491557796093,1848.2229669673127
2022-11-15,1765.9697065118085,1689.5305230668835,1844.8504702997352
2022-11-16,1765.4734025754847,1688.4366866434927,1850.3493602333228
2022-11-17,1764.693609263174,1682.9012705992443,1844.0310732511227
2022-11-18,1764.401488622154,1686.3635872583839,1843.9693802886038
2022-11-21,1766.0574256959037,1686.7548525084135,1847.9482315017538
2022-11-22,1765.6209298740905,1689.944090089079,1842.852775452925
2022-11-23,1764.7768069598808,1685.5720180903309,1845.9030919639533
2022-11-25,1764.4388470247911,1683.6633569871738,1849.061738328693
2022-11-28,1764.2833044938595,1685.5516438963773,1843.358178597225
2022-11-29,1762.897220159341,1683.6820277495478,1845.925380853659
2022-11-30,1761.6138693868386,1683.05181807468,1840.3031363167156
2022-12-01,1761.0005124919398,1681.9554275793716,1844.5788498485529
2022-12-02,1761.0793360477207,1680.8284078683125,1846.982246873376
2022-12-05,1762.8641506624367,1682.5117185449556,1840.8643176409234
2022-12-06,1764.2878263816401,1678.355879649839,1852.3022035441538
2022-12-07,1766.2524297283428,1682.9649307469904,1844.801110160335
2022-12-08,1768.1470742809156,1689.771515495696,1850.7373537659835
2022-12-09,1769.213458147574,1685.3315922731915,1851.853741870835
2022-12-12,1768.8324705146667,1690.242809997253,1857.8694725284781
2022-12-13,1770.0605272799437,1686.2226377325128,1839.3277639411676
2022-12-14,1772.198803342302,1694.4364707146044,1849.345169893603
2022-12-15,1774.4242993141897,1692.1641169288532,1850.1310803028157
2022-12-16,1776.112999882778,1696.6229065047226,1856.937210244556
2022-12-19,1781.5313610840094,1703.1804640463522,1861.967600226213
2022-12-20,1784.8617064520279,1704.6910223062562,1859.7570272264704
2022-12-21,1788.2744788620887,1708.3368047763736,1866.0608609486735
2022-12-22,1791.1107923275674,1708.3649800828189,1875.7082533257017
2022-12-23,1793.3735670465562,1708.8726010828002,1876.560039471616
2022-12-27,1805.8016995442765,1726.9208453282522,1887.4276209225516
2022-12-28,1808.611205280166,1728.2649105494484,1889.1277624611787
2022-12-29,1810.5273573053469,1729.2944117719603,1889.7655996841477
2022-12-30,1812.0717167474743,1734.2043093825253,1890.1240590646246
2023-01-03,1822.0076552200921,1742.5932116340134,1907.1756672991305
2023-01-04,1824.7327196280828,1742.822213017326,1909.5758701934876
2023-01-05,1827.6669619236836,1751.002938401512,1907.9961083858109
2023-01-06,1830.975818899456,1743.0513903854612,1902.5851037671755
2023-01-09,1838.072609269173,1759.1035027024868,1914.372170536925
2023-01-10,1838.133272496047,1755.4385221472091,1913.755702904218
2023-01-11,1837.9271085848602,1756.2403439215902,1912.7520640386008
2023-01-12,1838.3656747382563,1759.3826641362477,1917.3408326894926
2023-01-13,1839.6589385389411,1762.3650498279537,1921.1433441682375
2023-01-17,1842.2452898833444,1760.5930217534085,1924.7861160663342
2023-01-18,1842.6084891549895,1763.5372323294398,1923.9087086537156
2023-01-19,1843.7598922172829,1759.9622396259379,1920.1271665456845
2023-01-20,1845.2480055441183,1767.1488326489439,1928.0973645893635
2023-01-23,1846.5285589882858,1766.8003948489238,1927.6826616044364
2023-01-24,1846.8096904324314,1766.5980263908855,1933.1181588791171
2023-01-25,1847.8170356628991,1766.7333312182095,1931.7286648903585
2023-01-26,1849.1885282364608,1776.4963272989114,1927.741938133092
2023-01-27,1850.1650710119116,1773.7471034766306,1931.0548525392394
2023-01-30,1849.3935045606027,1767.2092375987856,1936.4405991848773
2023-01-31,1849.6417131582855,1765.7528468825574,1929.501470658272
2023-02-01,1850.5451191159077,1766.2820107093564,1933.4096281587026
2023-02-02,1851.738123472559,1776.4654180847772,1928.3106377653603
2023-02-03,1852.9807034822998,1772.864875218603,1930.702127506389
2023-02-06,1858.7456511918886,1775.4184715227761,1937.4969095254269
2023-02-07,1860.9207489616945,1777.1801217831687,1937.9379132778233
2023-02-08,1862.1275491271754,1775.5098667206944,1941.31188318571
2023-02-09,1862.123198206864,1779.5551752679103,1943.7457832518094
2023-02-10,1861.490919778593,1778.8390148090218,1937.393853821432
2023-02-13,1863.3980634704587,1786.1586297159267,1942.7801794567338
2023-02-14,1864.76229891255,1784.7673637729488,1947.0530683062163
2023-02-15,1865.415578891473,1781.2616519418154,1944.230752852409
2023-02-16,1865.4956830579235,1786.8976990377116,1946.4145472677956
2023-02-17,1865.7329183185723,1785.6405858788376,1947.9545499388655
2023-02-21,1870.9023490431803,1788.438841657599,1957.7262084440683
2023-02-22,1871.1291829051513,1787.2635836770999,1954.90509789633
2023-02-23,1871.312199326921,1788.917277511951,1955.4113535431923
2023-02-24,1872.0737362840662,1797.0673746778377,1950.65060682702
2023-02-27,1875.1598830972068,1793.3467037752969,1961.3585657739507
2023-02-28,1874.753682768656,1796.9026973795376,1954.641530285925
2023-03-01,1873.9916121470087,1791.1373498595658,1953.6264135708088
2023-03-02,1873.582154757191,1790.7116870174182,1951.4780145261886
2023-03-03,1873.8243178355801,1797.1271401688691,1957.2906154162783
2023-03-06,1875.991430521473,1797.0268769268528,1959.9365950158046
2023-03-07,1877.0876799039074,1789.571906723681,1959.9260787148821
2023-03-08,1878.6935705504297,1794.944474515103,1954.636807179844
2023-03-09,1880.4614482053041,1798.5573210859854,1958.7748143356923
2023-03-10,1881.6278264788596,1797.9875738129945,1963.4546673268046
2023-03-13,1879.6117603837351,1796.3256359860984,1969.2669669664085
2023-03-14,1879.4143509116616,1798.6675895500273,1953.5337418935221
2023-03-15,1880.279984991284,1798.1671302403129,1962.976235896231
2023-03-16,1881.6111206811602,1802.3644408134494,1962.7870592673466
2023-03-17,1882.6002074136318,1801.8703170050933,1967.202290921224
2023-03-20,1884.3056474445787,1799.856910026664,1964.3041490531343
2023-03-21,1886.3042350246885,1808.6187370034488,1963.8724869727166
2023-03-22,1888.8361814796367,1805.327319708775,1970.6625705386784
2023-03-23,1891.1295557437356,1808.2504562295576,1968.7187281396425
2023-03-24,1892.8285850961686,1809.1992872580759,1968.992758280866
2023-03-27,1899.1186050699066,1818.2393228773826,1975.1891080518844
2023-03-28,1902.408977974283,1822.737001241332,1983.07096562441
2023-03-29,1905.3794836867735,1821.0187027200202,1993.3322951230698
2023-03-30,1907.5442254664283,1827.3764666228378,1991.9211867622325
2023-03-31,1909.119739542502,1834.2529527379288,1989.6103589527145
2023-04-03,1915.9527188367076,1836.6873156921358,1994.931332338863
2023-04-04,1919.0409299989624,1836.198234991083,1997.112700939726
2023-04-05,1922.0691826678976,1841.5072031760933,2003.6486926261102
2023-04-06,1925.1677604771926,1847.4150023686175,2007.0717064132664
2023-04-10,1937.719899556594,1860.4976665322083,2020.4736394464041
2023-04-11,1938.4101117557911,1857.5877660951444,2021.6373114259832
2023-04-12,1938.2445958958192,1855.7873156993367,2018.9240745597037
2023-04-13,1938.2163513457947,1854.9267304053828,2014.967705560928
2023-04-14,1938.9380572126975,1861.6421971087404,2017.7390321340438
2023-04-17,1941.0935865012339,1864.530725668444,2023.1736900723683
2023-04-18,1940.3327099732392,1858.960374522909,2024.712516219977
2023-04-19,1939.5560582518951,1861.4238544007064,2014.3108200072531
2023-04-20,1939.3898424866172,1855.4690416652745,2022.655607860393
2023-04-21,1939.7550292980022,1852.4883997800316,2016.4970794298006
2023-04-24,1938.1182245356808,1858.5423270968013,2018.6725471113052
2023-04-25,1936.7685130616624,1863.1226900197175,2018.1050608179455
2023-04-26,1936.0063729843155,1855.930418874895,2017.0844105948834
2023-04-27,1935.852624517311,1852.3304703170268,2013.5111014591544
2023-04-28,1935.6853219595446,1854.8688882513309,2019.2441849758584
2023-05-01,1931.2803535332362,1854.8853653707877,2012.4395051531742
2023-05-02,1929.866816979991,1846.9268816489252,2008.9766821267865
2023-05-03,1929.239947942792,1846.4111518475775,2009.8030873047564
2023-05-04,1929.175385453988,1846.7246819964876,2009.601906778533
2023-05-05,1929.3158476375293,1851.055989590205,2010.5505346586697
2023-05-08,1931.753333849358,1856.17438003618,2007.8521471973638
2023-05-09,1933.3816916687056,1851.819513004985,2014.6212772822266
2023-05-10,1934.4793821079884,1858.3803677239719,2015.6343077466263
2023-05-11,1934.4582840034675,1858.2980668636183,2016.1685458557954
2023-05-12,1933.4880668931764,1852.7179723197899,2018.0492132946379
2023-05-15,1932.9821221333568,1858.7586263709873,2014.473947038839
2023-05-16,1934.1346780161098,1849.4244126863605,2014.2764601779259
2023-05-17,1934.8344609764927,1856.891102987176,2009.9252948873834
2023-05-18,1934.802397850012,1850.3953359548086,2011.6034904816813
2023-05-19,1934.5340888733954,1850.5429586709622,2010.762152764367
2023-05-22,1937.262475254526,1854.3655195155338,2018.487479793482
2023-05-23,1938.2315448902668,1860.4839007764685,2022.7574587412557
